Epoch 0    Validation MSELoss: 2.612555e-02    Training MSELoss: 1.479301e-01
Epoch 1    Validation MSELoss: 8.920779e-03    Training MSELoss: 1.188727e-02
Epoch 2    Validation MSELoss: 6.303158e-03    Training MSELoss: 7.902159e-03
Epoch 3    Validation MSELoss: 2.127835e-02    Training MSELoss: 3.799735e-01
Epoch 4    Validation MSELoss: 4.775004e-03    Training MSELoss: 1.288894e-02
Epoch 5    Validation MSELoss: 4.062137e-03    Training MSELoss: 5.661346e-03
Epoch 6    Validation MSELoss: 2.466935e-03    Training MSELoss: 5.560340e-03
Epoch 7    Validation MSELoss: 6.323772e-03    Training MSELoss: 5.376820e-03
Epoch 8    Validation MSELoss: 4.103359e-03    Training MSELoss: 4.566573e-03
Epoch 9    Validation MSELoss: 1.272303e-03    Training MSELoss: 4.112467e-03
Epoch 10    Validation MSELoss: 1.075082e-03    Training MSELoss: 1.052895e-02
Epoch 11    Validation MSELoss: 1.316977e-03    Training MSELoss: 7.435811e-02
Epoch 12    Validation MSELoss: 7.900737e-04    Training MSELoss: 1.785057e-01
Epoch 13    Validation MSELoss: 8.560251e-04    Training MSELoss: 3.126421e-03
Epoch 14    Validation MSELoss: 4.760937e-04    Training MSELoss: 2.684375e-03
Epoch 15    Validation MSELoss: 5.053891e-04    Training MSELoss: 2.387345e-03
Epoch 16    Validation MSELoss: 6.168354e-04    Training MSELoss: 2.201832e-03
Epoch 17    Validation MSELoss: 3.030733e-04    Training MSELoss: 4.304956e-03
Epoch 18    Validation MSELoss: 2.570330e-04    Training MSELoss: 9.857985e-02
Epoch 19    Validation MSELoss: 3.418239e-04    Training MSELoss: 1.890819e-03
