Epoch 0    Validation MSELoss: 3.977643e-01    Training MSELoss: 4.862128e-01
Epoch 1    Validation MSELoss: 1.485729e-01    Training MSELoss: 1.522643e-01
Epoch 2    Validation MSELoss: 6.240961e-03    Training MSELoss: 6.682979e-03
Epoch 3    Validation MSELoss: 1.283087e-03    Training MSELoss: 8.577062e-02
Epoch 4    Validation MSELoss: 5.472392e-04    Training MSELoss: 5.483751e-04
Epoch 5    Validation MSELoss: 4.796616e-04    Training MSELoss: 1.160963e-01
Epoch 6    Validation MSELoss: 2.724424e-04    Training MSELoss: 7.108958e-03
Epoch 7    Validation MSELoss: 1.778718e-04    Training MSELoss: 2.390271e-04
Epoch 8    Validation MSELoss: 1.496241e-04    Training MSELoss: 2.048654e-04
Epoch 9    Validation MSELoss: 1.948796e-04    Training MSELoss: 1.378677e-04
Epoch 10    Validation MSELoss: 1.186305e-04    Training MSELoss: 6.422466e-02
Epoch 11    Validation MSELoss: 9.331587e-05    Training MSELoss: 1.074305e-04
Epoch 12    Validation MSELoss: 9.927573e-05    Training MSELoss: 2.143478e-04
Epoch 13    Validation MSELoss: 7.770873e-05    Training MSELoss: 7.076332e-05
Epoch 14    Validation MSELoss: 6.804589e-05    Training MSELoss: 9.552816e-05
Epoch 15    Validation MSELoss: 6.060278e-05    Training MSELoss: 5.366235e-05
Epoch 16    Validation MSELoss: 5.966013e-05    Training MSELoss: 5.184268e-05
Epoch 17    Validation MSELoss: 5.527377e-05    Training MSELoss: 4.950022e-05
Epoch 18    Validation MSELoss: 5.377814e-05    Training MSELoss: 6.804182e-05
Epoch 19    Validation MSELoss: 5.325540e-05    Training MSELoss: 1.303242e-01
