Epoch 0    Validation MSELoss: 6.301680e-03    Training MSELoss: 1.105932e-02
Epoch 1    Validation MSELoss: 5.807097e-03    Training MSELoss: 9.010956e-03
Epoch 2    Validation MSELoss: 9.006882e-03    Training MSELoss: 8.436772e-03
Epoch 3    Validation MSELoss: 1.003134e-02    Training MSELoss: 1.613332e-01
Epoch 4    Validation MSELoss: 2.335754e-01    Training MSELoss: 2.642483e-02
Epoch 5    Validation MSELoss: 7.507206e-03    Training MSELoss: 1.064617e-02
Epoch 6    Validation MSELoss: 6.013229e-03    Training MSELoss: 9.242275e-03
Epoch 7    Validation MSELoss: 5.463644e-03    Training MSELoss: 6.217108e-03
Epoch 8    Validation MSELoss: 4.717577e-03    Training MSELoss: 5.838390e-03
Epoch 9    Validation MSELoss: 5.185384e-03    Training MSELoss: 5.049958e-03
Epoch 10    Validation MSELoss: 4.315705e-03    Training MSELoss: 5.153236e-03
Epoch 11    Validation MSELoss: 3.574193e-03    Training MSELoss: 4.192611e-03
Epoch 12    Validation MSELoss: 3.833422e-03    Training MSELoss: 4.816672e-03
Epoch 13    Validation MSELoss: 1.667258e-03    Training MSELoss: 3.170345e-02
Epoch 14    Validation MSELoss: 1.021720e-03    Training MSELoss: 3.325702e-03
Epoch 15    Validation MSELoss: 8.191661e-04    Training MSELoss: 3.125101e-03
Epoch 16    Validation MSELoss: 1.065187e-03    Training MSELoss: 5.243056e-03
Epoch 17    Validation MSELoss: 4.355136e-04    Training MSELoss: 2.321719e-03
Epoch 18    Validation MSELoss: 2.423555e-04    Training MSELoss: 2.516419e-03
Epoch 19    Validation MSELoss: 2.329450e-02    Training MSELoss: 2.144341e-03
