Epoch 0    Validation MSELoss: 9.805579e-04    Training MSELoss: 8.678535e-04
Epoch 1    Validation MSELoss: 1.345543e-03    Training MSELoss: 2.432078e-03
Epoch 2    Validation MSELoss: 2.533662e-03    Training MSELoss: 7.878628e-03
Epoch 3    Validation MSELoss: 1.036876e-02    Training MSELoss: 6.109416e-02
Epoch 4    Validation MSELoss: 1.260718e-02    Training MSELoss: 1.410715e-02
Epoch 5    Validation MSELoss: 3.932252e-03    Training MSELoss: 2.323826e-02
Epoch 6    Validation MSELoss: 8.378242e-03    Training MSELoss: 1.113468e-02
Epoch 7    Validation MSELoss: 1.372686e-02    Training MSELoss: 1.078022e-02
Epoch 8    Validation MSELoss: 3.761736e-03    Training MSELoss: 6.720328e-03
Epoch 9    Validation MSELoss: 2.012522e-03    Training MSELoss: 6.253199e-03
Epoch 10    Validation MSELoss: 5.366101e-03    Training MSELoss: 3.936409e-03
Epoch 11    Validation MSELoss: 1.422582e-03    Training MSELoss: 3.123960e-03
Epoch 12    Validation MSELoss: 8.788652e-03    Training MSELoss: 3.701499e-01
Epoch 13    Validation MSELoss: 6.117580e-04    Training MSELoss: 1.103819e-03
Epoch 14    Validation MSELoss: 3.268793e-04    Training MSELoss: 7.702560e-04
Epoch 15    Validation MSELoss: 2.105744e-03    Training MSELoss: 2.663051e-01
Epoch 16    Validation MSELoss: 2.453119e-04    Training MSELoss: 5.758356e-04
Epoch 17    Validation MSELoss: 1.612459e-04    Training MSELoss: 1.094940e-04
Epoch 18    Validation MSELoss: 9.149458e-05    Training MSELoss: 5.780180e-02
Epoch 19    Validation MSELoss: 7.183415e-05    Training MSELoss: 6.936607e-03
