Epoch 0    Validation MSELoss: 1.535459e-01    Training MSELoss: 1.669520e-01
Epoch 1    Validation MSELoss: 2.506545e-02    Training MSELoss: 3.166096e-02
Epoch 2    Validation MSELoss: 1.079546e-02    Training MSELoss: 1.355628e-02
Epoch 3    Validation MSELoss: 9.925574e-03    Training MSELoss: 3.782077e-01
Epoch 4    Validation MSELoss: 3.910965e-03    Training MSELoss: 6.854159e-03
Epoch 5    Validation MSELoss: 4.527178e-03    Training MSELoss: 6.195060e-03
Epoch 6    Validation MSELoss: 4.475791e-03    Training MSELoss: 4.993575e-03
Epoch 7    Validation MSELoss: 1.966926e-03    Training MSELoss: 5.600548e-02
Epoch 8    Validation MSELoss: 2.713383e-03    Training MSELoss: 3.800076e-03
Epoch 9    Validation MSELoss: 1.240749e-03    Training MSELoss: 3.776893e-03
Epoch 10    Validation MSELoss: 1.236928e-03    Training MSELoss: 3.637400e-03
Epoch 11    Validation MSELoss: 1.666678e-03    Training MSELoss: 1.159717e-02
Epoch 12    Validation MSELoss: 2.526182e-03    Training MSELoss: 9.130057e-02
Epoch 13    Validation MSELoss: 9.494397e-04    Training MSELoss: 3.046684e-03
Epoch 14    Validation MSELoss: 7.158809e-04    Training MSELoss: 3.171374e-03
Epoch 15    Validation MSELoss: 4.690229e-04    Training MSELoss: 1.135899e-02
Epoch 16    Validation MSELoss: 4.944903e-04    Training MSELoss: 2.536630e-03
Epoch 17    Validation MSELoss: 4.599723e-04    Training MSELoss: 1.318975e-02
Epoch 18    Validation MSELoss: 4.046535e-04    Training MSELoss: 2.291145e-03
Epoch 19    Validation MSELoss: 3.859272e-04    Training MSELoss: 2.366900e-03
