Epoch 0    Validation MSELoss: 2.948274e-01    Training MSELoss: 3.271240e-01
Epoch 1    Validation MSELoss: 2.575794e-02    Training MSELoss: 3.353457e-02
Epoch 2    Validation MSELoss: 1.833012e-03    Training MSELoss: 1.448615e-01
Epoch 3    Validation MSELoss: 6.702486e-04    Training MSELoss: 6.928493e-02
Epoch 4    Validation MSELoss: 1.940856e-03    Training MSELoss: 4.352434e-01
Epoch 5    Validation MSELoss: 5.139561e-04    Training MSELoss: 2.740091e-01
Epoch 6    Validation MSELoss: 6.646904e-04    Training MSELoss: 1.395358e-02
Epoch 7    Validation MSELoss: 3.316782e-04    Training MSELoss: 3.744148e-04
Epoch 8    Validation MSELoss: 2.373062e-04    Training MSELoss: 1.062762e-03
Epoch 9    Validation MSELoss: 1.988994e-04    Training MSELoss: 2.123020e-04
Epoch 10    Validation MSELoss: 2.517589e-04    Training MSELoss: 2.114226e-04
Epoch 11    Validation MSELoss: 1.629812e-04    Training MSELoss: 1.376866e-04
Epoch 12    Validation MSELoss: 8.955884e-05    Training MSELoss: 1.039952e-04
Epoch 13    Validation MSELoss: 8.277693e-05    Training MSELoss: 9.107027e-05
Epoch 14    Validation MSELoss: 5.887333e-05    Training MSELoss: 7.870641e-05
Epoch 15    Validation MSELoss: 5.346484e-05    Training MSELoss: 2.736792e-04
Epoch 16    Validation MSELoss: 4.706422e-05    Training MSELoss: 5.233960e-05
Epoch 17    Validation MSELoss: 4.372244e-05    Training MSELoss: 6.007776e-05
Epoch 18    Validation MSELoss: 4.154116e-05    Training MSELoss: 3.688487e-05
Epoch 19    Validation MSELoss: 4.103404e-05    Training MSELoss: 3.732383e-05
