Epoch 0    Validation MSELoss: 9.119572e-03    Training MSELoss: 1.736003e-01
Epoch 1    Validation MSELoss: 6.158758e-04    Training MSELoss: 9.088404e-04
Epoch 2    Validation MSELoss: 6.684224e-04    Training MSELoss: 5.229724e-04
Epoch 3    Validation MSELoss: 5.396390e-04    Training MSELoss: 1.310217e-03
Epoch 4    Validation MSELoss: 4.481990e-04    Training MSELoss: 1.797725e-03
Epoch 5    Validation MSELoss: 8.747979e-04    Training MSELoss: 1.456418e-03
Epoch 6    Validation MSELoss: 5.621577e-04    Training MSELoss: 1.458904e-03
Epoch 7    Validation MSELoss: 5.064342e-04    Training MSELoss: 1.835073e-03
Epoch 8    Validation MSELoss: 4.412830e-04    Training MSELoss: 5.846458e-03
Epoch 9    Validation MSELoss: 5.415661e-04    Training MSELoss: 8.567534e-04
Epoch 10    Validation MSELoss: 2.480269e-04    Training MSELoss: 8.273789e-04
Epoch 11    Validation MSELoss: 4.719552e-04    Training MSELoss: 5.527606e-04
Epoch 12    Validation MSELoss: 2.293105e-04    Training MSELoss: 2.584585e-04
Epoch 13    Validation MSELoss: 4.945715e-04    Training MSELoss: 3.116151e-04
Epoch 14    Validation MSELoss: 1.511670e-04    Training MSELoss: 2.493090e-02
Epoch 15    Validation MSELoss: 9.643614e-05    Training MSELoss: 1.137716e-04
Epoch 16    Validation MSELoss: 6.733076e-05    Training MSELoss: 5.542865e-05
Epoch 17    Validation MSELoss: 6.371632e-05    Training MSELoss: 1.411995e-03
Epoch 18    Validation MSELoss: 4.876661e-05    Training MSELoss: 3.648863e-05
Epoch 19    Validation MSELoss: 4.560742e-05    Training MSELoss: 4.918375e-05
