Epoch 0    Validation MSELoss: 1.399405e-01    Training MSELoss: 3.013335e-01
Epoch 1    Validation MSELoss: 1.896151e-02    Training MSELoss: 1.034877e-01
Epoch 2    Validation MSELoss: 6.802445e-03    Training MSELoss: 1.119880e-02
Epoch 3    Validation MSELoss: 6.706102e-03    Training MSELoss: 8.072117e-03
Epoch 4    Validation MSELoss: 2.896710e-03    Training MSELoss: 8.098506e-02
Epoch 5    Validation MSELoss: 3.860429e-03    Training MSELoss: 6.061127e-03
Epoch 6    Validation MSELoss: 3.853100e-03    Training MSELoss: 5.574802e-02
Epoch 7    Validation MSELoss: 4.233633e-03    Training MSELoss: 4.976636e-03
Epoch 8    Validation MSELoss: 2.360419e-03    Training MSELoss: 4.933692e-03
Epoch 9    Validation MSELoss: 2.281071e-03    Training MSELoss: 4.410393e-03
Epoch 10    Validation MSELoss: 1.691600e-03    Training MSELoss: 3.930493e-03
Epoch 11    Validation MSELoss: 1.141954e-03    Training MSELoss: 1.440346e-02
Epoch 12    Validation MSELoss: 1.423934e-03    Training MSELoss: 3.569935e-03
Epoch 13    Validation MSELoss: 1.350329e-03    Training MSELoss: 3.529631e-03
Epoch 14    Validation MSELoss: 8.235347e-04    Training MSELoss: 3.931349e-03
Epoch 15    Validation MSELoss: 6.583866e-04    Training MSELoss: 3.202889e-03
Epoch 16    Validation MSELoss: 7.048878e-04    Training MSELoss: 3.162631e-03
Epoch 17    Validation MSELoss: 5.520210e-04    Training MSELoss: 3.081735e-03
Epoch 18    Validation MSELoss: 5.445880e-04    Training MSELoss: 3.024709e-03
Epoch 19    Validation MSELoss: 5.180179e-04    Training MSELoss: 3.589287e-03
