Epoch 0    Validation MSELoss: 4.619442e-03    Training MSELoss: 1.261997e-02
Epoch 1    Validation MSELoss: 2.200552e-03    Training MSELoss: 2.648082e-03
Epoch 2    Validation MSELoss: 1.402475e-03    Training MSELoss: 1.558666e-03
Epoch 3    Validation MSELoss: 1.040650e-03    Training MSELoss: 1.135616e-03
Epoch 4    Validation MSELoss: 8.497388e-04    Training MSELoss: 9.139101e-04
Epoch 5    Validation MSELoss: 7.185147e-04    Training MSELoss: 7.653590e-04
Epoch 6    Validation MSELoss: 6.238805e-04    Training MSELoss: 6.794198e-04
Epoch 7    Validation MSELoss: 5.192629e-04    Training MSELoss: 5.812229e-04
Epoch 8    Validation MSELoss: 5.233146e-04    Training MSELoss: 5.373360e-04
Epoch 9    Validation MSELoss: 4.359239e-04    Training MSELoss: 4.838977e-04
Epoch 10    Validation MSELoss: 4.096375e-04    Training MSELoss: 4.581086e-04
Epoch 11    Validation MSELoss: 3.909941e-04    Training MSELoss: 4.389595e-04
Epoch 12    Validation MSELoss: 3.784219e-04    Training MSELoss: 4.107365e-04
Epoch 13    Validation MSELoss: 3.635216e-04    Training MSELoss: 3.894966e-04
Epoch 14    Validation MSELoss: 3.645662e-04    Training MSELoss: 3.797712e-04
Epoch 15    Validation MSELoss: 3.310588e-04    Training MSELoss: 3.592365e-04
Epoch 16    Validation MSELoss: 3.169325e-04    Training MSELoss: 3.574451e-04
Epoch 17    Validation MSELoss: 3.273928e-04    Training MSELoss: 3.393997e-04
Epoch 18    Validation MSELoss: 3.165826e-04    Training MSELoss: 3.370543e-04
Epoch 19    Validation MSELoss: 2.939154e-04    Training MSELoss: 3.299718e-04
Epoch 20    Validation MSELoss: 2.782650e-04    Training MSELoss: 3.232978e-04
Epoch 21    Validation MSELoss: 3.047168e-04    Training MSELoss: 3.096121e-04
Epoch 22    Validation MSELoss: 2.848223e-04    Training MSELoss: 3.062858e-04
Epoch 23    Validation MSELoss: 3.060371e-04    Training MSELoss: 3.090352e-04
Epoch 24    Validation MSELoss: 2.525043e-04    Training MSELoss: 3.031890e-04
Epoch 25    Validation MSELoss: 2.800187e-04    Training MSELoss: 3.005188e-04
Epoch 26    Validation MSELoss: 2.656972e-04    Training MSELoss: 2.974418e-04
Epoch 27    Validation MSELoss: 2.639730e-04    Training MSELoss: 2.965131e-04
Epoch 28    Validation MSELoss: 2.488557e-04    Training MSELoss: 2.857599e-04
Epoch 29    Validation MSELoss: 2.405417e-04    Training MSELoss: 2.805029e-04
Epoch 30    Validation MSELoss: 2.459446e-04    Training MSELoss: 2.754008e-04
Epoch 31    Validation MSELoss: 2.442652e-04    Training MSELoss: 2.727359e-04
Epoch 32    Validation MSELoss: 2.346504e-04    Training MSELoss: 2.698748e-04
Epoch 33    Validation MSELoss: 2.551446e-04    Training MSELoss: 2.779756e-04
Epoch 34    Validation MSELoss: 2.728541e-04    Training MSELoss: 2.703296e-04
Epoch 35    Validation MSELoss: 2.186339e-04    Training MSELoss: 2.576689e-04
Epoch 36    Validation MSELoss: 2.081686e-04    Training MSELoss: 2.671722e-04
Epoch 37    Validation MSELoss: 2.133391e-04    Training MSELoss: 2.535858e-04
Epoch 38    Validation MSELoss: 2.577520e-04    Training MSELoss: 2.610945e-04
Epoch 39    Validation MSELoss: 2.213762e-04    Training MSELoss: 2.507471e-04
Epoch 40    Validation MSELoss: 2.243128e-04    Training MSELoss: 2.487646e-04
Epoch 41    Validation MSELoss: 2.290457e-04    Training MSELoss: 2.438516e-04
Epoch 42    Validation MSELoss: 2.169668e-04    Training MSELoss: 2.426494e-04
Epoch 43    Validation MSELoss: 2.243462e-04    Training MSELoss: 2.509737e-04
Epoch 44    Validation MSELoss: 2.126196e-04    Training MSELoss: 2.438985e-04
Epoch 45    Validation MSELoss: 2.261115e-04    Training MSELoss: 2.346279e-04
Epoch 46    Validation MSELoss: 2.238472e-04    Training MSELoss: 2.440615e-04
Epoch 47    Validation MSELoss: 2.066460e-04    Training MSELoss: 2.364146e-04
Epoch 48    Validation MSELoss: 2.329651e-04    Training MSELoss: 2.299342e-04
Epoch 49    Validation MSELoss: 2.241674e-04    Training MSELoss: 2.363084e-04
Epoch 50    Validation MSELoss: 2.007526e-04    Training MSELoss: 2.325446e-04
Epoch 51    Validation MSELoss: 1.923818e-04    Training MSELoss: 2.366078e-04
Epoch 52    Validation MSELoss: 2.211585e-04    Training MSELoss: 2.310467e-04
Epoch 53    Validation MSELoss: 1.940152e-04    Training MSELoss: 2.342683e-04
Epoch 54    Validation MSELoss: 2.352164e-04    Training MSELoss: 2.221288e-04
Epoch 55    Validation MSELoss: 2.017874e-04    Training MSELoss: 2.248939e-04
Epoch 56    Validation MSELoss: 1.828807e-04    Training MSELoss: 2.211193e-04
Epoch 57    Validation MSELoss: 1.942672e-04    Training MSELoss: 2.185666e-04
Epoch 58    Validation MSELoss: 2.013812e-04    Training MSELoss: 2.216889e-04
Epoch 59    Validation MSELoss: 1.914765e-04    Training MSELoss: 2.196672e-04
Epoch 60    Validation MSELoss: 1.873245e-04    Training MSELoss: 2.211138e-04
Epoch 61    Validation MSELoss: 2.013213e-04    Training MSELoss: 2.250294e-04
Epoch 62    Validation MSELoss: 1.770212e-04    Training MSELoss: 2.206872e-04
Epoch 63    Validation MSELoss: 2.308001e-04    Training MSELoss: 2.146384e-04
Epoch 64    Validation MSELoss: 2.322927e-04    Training MSELoss: 2.007264e-04
Epoch 65    Validation MSELoss: 1.919000e-04    Training MSELoss: 2.069732e-04
Epoch 66    Validation MSELoss: 1.985234e-04    Training MSELoss: 2.158446e-04
Epoch 67    Validation MSELoss: 2.099861e-04    Training MSELoss: 2.045611e-04
Epoch 68    Validation MSELoss: 1.945464e-04    Training MSELoss: 2.050209e-04
Epoch 69    Validation MSELoss: 1.600149e-04    Training MSELoss: 2.086638e-04
Epoch 70    Validation MSELoss: 1.849120e-04    Training MSELoss: 2.017773e-04
Epoch 71    Validation MSELoss: 1.941877e-04    Training MSELoss: 2.054075e-04
Epoch 72    Validation MSELoss: 1.721656e-04    Training MSELoss: 2.043908e-04
Epoch 73    Validation MSELoss: 1.673633e-04    Training MSELoss: 1.978253e-04
Epoch 74    Validation MSELoss: 1.733212e-04    Training MSELoss: 1.961000e-04
Epoch 75    Validation MSELoss: 1.903200e-04    Training MSELoss: 2.023417e-04
Epoch 76    Validation MSELoss: 1.821571e-04    Training MSELoss: 1.993855e-04
Epoch 77    Validation MSELoss: 1.853664e-04    Training MSELoss: 1.915937e-04
Epoch 78    Validation MSELoss: 1.745347e-04    Training MSELoss: 1.928522e-04
Epoch 79    Validation MSELoss: 1.857724e-04    Training MSELoss: 1.891762e-04
Epoch 80    Validation MSELoss: 1.620083e-04    Training MSELoss: 1.873928e-04
Epoch 81    Validation MSELoss: 1.887609e-04    Training MSELoss: 1.991451e-04
Epoch 82    Validation MSELoss: 2.018444e-04    Training MSELoss: 1.862663e-04
Epoch 83    Validation MSELoss: 1.656030e-04    Training MSELoss: 1.869660e-04
Epoch 84    Validation MSELoss: 1.604944e-04    Training MSELoss: 1.933695e-04
Epoch 85    Validation MSELoss: 1.887585e-04    Training MSELoss: 1.817818e-04
Epoch 86    Validation MSELoss: 1.453182e-04    Training MSELoss: 1.914058e-04
Epoch 87    Validation MSELoss: 1.667089e-04    Training MSELoss: 1.850925e-04
Epoch 88    Validation MSELoss: 1.713632e-04    Training MSELoss: 1.824036e-04
Epoch 89    Validation MSELoss: 1.789925e-04    Training MSELoss: 1.879396e-04
Epoch 90    Validation MSELoss: 1.816290e-04    Training MSELoss: 1.793986e-04
Epoch 91    Validation MSELoss: 1.627477e-04    Training MSELoss: 1.813865e-04
Epoch 92    Validation MSELoss: 1.635294e-04    Training MSELoss: 1.905086e-04
Epoch 93    Validation MSELoss: 1.653669e-04    Training MSELoss: 1.771769e-04
Epoch 94    Validation MSELoss: 1.657587e-04    Training MSELoss: 1.751856e-04
Epoch 95    Validation MSELoss: 1.554217e-04    Training MSELoss: 1.819064e-04
Epoch 96    Validation MSELoss: 1.459443e-04    Training MSELoss: 1.708084e-04
Epoch 97    Validation MSELoss: 1.449789e-04    Training MSELoss: 1.762058e-04
Epoch 98    Validation MSELoss: 1.571711e-04    Training MSELoss: 1.694901e-04
Epoch 99    Validation MSELoss: 1.480512e-04    Training MSELoss: 1.816659e-04
Epoch 100    Validation MSELoss: 1.408590e-04    Training MSELoss: 1.662116e-04
Epoch 101    Validation MSELoss: 1.543224e-04    Training MSELoss: 1.793079e-04
Epoch 102    Validation MSELoss: 1.805977e-04    Training MSELoss: 1.716731e-04
Epoch 103    Validation MSELoss: 1.615868e-04    Training MSELoss: 1.691395e-04
