Epoch 0    Validation MSELoss: 9.895838e-01    Training MSELoss: 9.905035e-01
Epoch 1    Validation MSELoss: 7.214200e-01    Training MSELoss: 7.288919e-01
Epoch 2    Validation MSELoss: 2.852796e-01    Training MSELoss: 3.042179e-01
Epoch 3    Validation MSELoss: 1.269064e-01    Training MSELoss: 1.330934e-01
Epoch 4    Validation MSELoss: 1.846973e-02    Training MSELoss: 7.327946e-02
Epoch 5    Validation MSELoss: 4.459198e-03    Training MSELoss: 1.594514e-02
Epoch 6    Validation MSELoss: 1.909884e-03    Training MSELoss: 1.710547e-02
Epoch 7    Validation MSELoss: 1.180387e-03    Training MSELoss: 1.874582e-02
Epoch 8    Validation MSELoss: 7.780655e-04    Training MSELoss: 1.013858e-03
Epoch 9    Validation MSELoss: 5.657721e-04    Training MSELoss: 8.842533e-04
Epoch 10    Validation MSELoss: 4.380044e-04    Training MSELoss: 5.321910e-04
Epoch 11    Validation MSELoss: 3.530584e-04    Training MSELoss: 3.236499e-04
Epoch 12    Validation MSELoss: 3.028052e-04    Training MSELoss: 2.670968e-04
Epoch 13    Validation MSELoss: 2.740588e-04    Training MSELoss: 4.451910e-04
Epoch 14    Validation MSELoss: 2.553412e-04    Training MSELoss: 1.946187e-04
Epoch 15    Validation MSELoss: 2.428490e-04    Training MSELoss: 2.545118e-04
Epoch 16    Validation MSELoss: 2.338087e-04    Training MSELoss: 1.971952e-04
Epoch 17    Validation MSELoss: 2.285926e-04    Training MSELoss: 3.591450e-04
Epoch 18    Validation MSELoss: 2.268470e-04    Training MSELoss: 2.407248e-04
Epoch 19    Validation MSELoss: 2.263712e-04    Training MSELoss: 5.576113e-02
