Epoch 0    Validation MSELoss: 1.907981e-02    Training MSELoss: 3.587846e-02
Epoch 1    Validation MSELoss: 8.147608e-03    Training MSELoss: 8.916506e-03
Epoch 2    Validation MSELoss: 4.657584e-03    Training MSELoss: 6.554015e-03
Epoch 3    Validation MSELoss: 2.985757e-03    Training MSELoss: 6.251930e-03
Epoch 4    Validation MSELoss: 2.159155e-03    Training MSELoss: 6.520308e-03
Epoch 5    Validation MSELoss: 5.323657e-03    Training MSELoss: 5.191599e-03
Epoch 6    Validation MSELoss: 4.115564e-03    Training MSELoss: 4.688958e-03
Epoch 7    Validation MSELoss: 3.128908e-03    Training MSELoss: 5.901199e-03
Epoch 8    Validation MSELoss: 1.284411e-03    Training MSELoss: 5.550449e-02
Epoch 9    Validation MSELoss: 3.488020e-03    Training MSELoss: 3.559777e-03
Epoch 10    Validation MSELoss: 1.084213e-03    Training MSELoss: 4.112574e-03
Epoch 11    Validation MSELoss: 9.883362e-04    Training MSELoss: 1.754127e-02
Epoch 12    Validation MSELoss: 2.021901e-03    Training MSELoss: 2.031886e-01
Epoch 13    Validation MSELoss: 2.405022e-03    Training MSELoss: 9.944040e-02
Epoch 14    Validation MSELoss: 5.064950e-04    Training MSELoss: 3.513647e-03
Epoch 15    Validation MSELoss: 4.961057e-03    Training MSELoss: 2.576085e-03
Epoch 16    Validation MSELoss: 3.278009e-04    Training MSELoss: 2.442827e-03
Epoch 17    Validation MSELoss: 2.812601e-04    Training MSELoss: 2.214854e-03
Epoch 18    Validation MSELoss: 1.923132e-04    Training MSELoss: 2.126575e-03
Epoch 19    Validation MSELoss: 2.117807e-04    Training MSELoss: 1.923265e-03
