Epoch 0    Validation MSELoss: 3.739569e-01    Training MSELoss: 3.992352e-01
Epoch 1    Validation MSELoss: 2.527021e-02    Training MSELoss: 1.297447e-01
Epoch 2    Validation MSELoss: 1.282437e-03    Training MSELoss: 2.393776e-02
Epoch 3    Validation MSELoss: 1.802063e-03    Training MSELoss: 6.673658e-04
Epoch 4    Validation MSELoss: 1.059612e-03    Training MSELoss: 1.452402e-02
Epoch 5    Validation MSELoss: 7.401466e-04    Training MSELoss: 7.306285e-04
Epoch 6    Validation MSELoss: 2.366004e-04    Training MSELoss: 5.408084e-04
Epoch 7    Validation MSELoss: 2.111796e-04    Training MSELoss: 1.648639e-03
Epoch 8    Validation MSELoss: 2.603487e-04    Training MSELoss: 8.613525e-04
Epoch 9    Validation MSELoss: 4.864188e-04    Training MSELoss: 9.688501e-02
Epoch 10    Validation MSELoss: 1.200455e-04    Training MSELoss: 7.329161e-04
Epoch 11    Validation MSELoss: 1.003856e-04    Training MSELoss: 3.242463e-04
Epoch 12    Validation MSELoss: 8.770915e-05    Training MSELoss: 4.140542e-02
Epoch 13    Validation MSELoss: 7.065736e-05    Training MSELoss: 7.930135e-05
Epoch 14    Validation MSELoss: 8.310826e-05    Training MSELoss: 6.307457e-05
Epoch 15    Validation MSELoss: 5.997936e-05    Training MSELoss: 1.402978e-02
Epoch 16    Validation MSELoss: 4.994426e-05    Training MSELoss: 1.011532e-02
Epoch 17    Validation MSELoss: 4.808974e-05    Training MSELoss: 6.556359e-05
Epoch 18    Validation MSELoss: 4.505442e-05    Training MSELoss: 7.213120e-05
Epoch 19    Validation MSELoss: 4.445381e-05    Training MSELoss: 3.799414e-05
