Epoch 0    Validation MSELoss: 9.448858e-03    Training MSELoss: 1.354808e-02
Epoch 1    Validation MSELoss: 5.284504e-03    Training MSELoss: 7.580965e-03
Epoch 2    Validation MSELoss: 5.516383e-03    Training MSELoss: 3.683574e-02
Epoch 3    Validation MSELoss: 1.556422e-01    Training MSELoss: 4.289441e-01
Epoch 4    Validation MSELoss: 5.189562e-03    Training MSELoss: 6.555656e-03
Epoch 5    Validation MSELoss: 3.996558e-03    Training MSELoss: 5.593373e-03
Epoch 6    Validation MSELoss: 9.957777e-03    Training MSELoss: 5.061005e-03
Epoch 7    Validation MSELoss: 2.079376e-03    Training MSELoss: 7.319987e-02
Epoch 8    Validation MSELoss: 7.988114e-03    Training MSELoss: 4.729009e-03
Epoch 9    Validation MSELoss: 4.052086e-03    Training MSELoss: 4.710352e-03
Epoch 10    Validation MSELoss: 2.746330e-03    Training MSELoss: 4.117308e-03
Epoch 11    Validation MSELoss: 2.302911e-03    Training MSELoss: 3.808344e-03
Epoch 12    Validation MSELoss: 1.873766e-03    Training MSELoss: 2.187352e-02
Epoch 13    Validation MSELoss: 9.514537e-04    Training MSELoss: 3.519703e-03
Epoch 14    Validation MSELoss: 2.691462e-03    Training MSELoss: 5.947299e-02
Epoch 15    Validation MSELoss: 6.218136e-04    Training MSELoss: 3.022097e-03
Epoch 16    Validation MSELoss: 4.209425e-04    Training MSELoss: 4.079739e-03
Epoch 17    Validation MSELoss: 3.706080e-04    Training MSELoss: 2.489713e-03
Epoch 18    Validation MSELoss: 2.376941e-04    Training MSELoss: 2.188115e-03
Epoch 19    Validation MSELoss: 3.316802e-04    Training MSELoss: 2.363143e-03
