Epoch 0    Validation MSELoss: 1.543119e-01    Training MSELoss: 1.633744e-01
Epoch 1    Validation MSELoss: 1.136978e-01    Training MSELoss: 1.231432e-01
Epoch 2    Validation MSELoss: 6.893392e-02    Training MSELoss: 7.900359e-02
Epoch 3    Validation MSELoss: 3.398807e-02    Training MSELoss: 4.106925e-02
Epoch 4    Validation MSELoss: 1.412652e-02    Training MSELoss: 1.784424e-02
Epoch 5    Validation MSELoss: 6.402715e-03    Training MSELoss: 7.793248e-03
Epoch 6    Validation MSELoss: 4.297286e-03    Training MSELoss: 4.701351e-03
Epoch 7    Validation MSELoss: 3.747252e-03    Training MSELoss: 3.942615e-03
Epoch 8    Validation MSELoss: 3.394179e-03    Training MSELoss: 3.569323e-03
Epoch 9    Validation MSELoss: 3.092359e-03    Training MSELoss: 3.254995e-03
Epoch 10    Validation MSELoss: 2.818740e-03    Training MSELoss: 2.967565e-03
Epoch 11    Validation MSELoss: 2.604690e-03    Training MSELoss: 2.730480e-03
Epoch 12    Validation MSELoss: 2.431884e-03    Training MSELoss: 2.549595e-03
Epoch 13    Validation MSELoss: 2.273132e-03    Training MSELoss: 2.400310e-03
Epoch 14    Validation MSELoss: 2.144049e-03    Training MSELoss: 2.258149e-03
Epoch 15    Validation MSELoss: 2.029738e-03    Training MSELoss: 2.138515e-03
Epoch 16    Validation MSELoss: 1.928567e-03    Training MSELoss: 2.021127e-03
Epoch 17    Validation MSELoss: 1.844796e-03    Training MSELoss: 1.929843e-03
Epoch 18    Validation MSELoss: 1.766316e-03    Training MSELoss: 1.853779e-03
Epoch 19    Validation MSELoss: 1.695169e-03    Training MSELoss: 1.776113e-03
Epoch 20    Validation MSELoss: 1.636245e-03    Training MSELoss: 1.718320e-03
Epoch 21    Validation MSELoss: 1.575477e-03    Training MSELoss: 1.653609e-03
Epoch 22    Validation MSELoss: 1.523230e-03    Training MSELoss: 1.612683e-03
Epoch 23    Validation MSELoss: 1.478203e-03    Training MSELoss: 1.562245e-03
Epoch 24    Validation MSELoss: 1.429015e-03    Training MSELoss: 1.513623e-03
Epoch 25    Validation MSELoss: 1.387810e-03    Training MSELoss: 1.471847e-03
Epoch 26    Validation MSELoss: 1.351485e-03    Training MSELoss: 1.430531e-03
Epoch 27    Validation MSELoss: 1.308544e-03    Training MSELoss: 1.380825e-03
Epoch 28    Validation MSELoss: 1.278323e-03    Training MSELoss: 1.349786e-03
Epoch 29    Validation MSELoss: 1.246769e-03    Training MSELoss: 1.313829e-03
Epoch 30    Validation MSELoss: 1.214768e-03    Training MSELoss: 1.292593e-03
Epoch 31    Validation MSELoss: 1.192508e-03    Training MSELoss: 1.251857e-03
Epoch 32    Validation MSELoss: 1.175164e-03    Training MSELoss: 1.224703e-03
Epoch 33    Validation MSELoss: 1.131415e-03    Training MSELoss: 1.199012e-03
Epoch 34    Validation MSELoss: 1.110272e-03    Training MSELoss: 1.177581e-03
Epoch 35    Validation MSELoss: 1.088677e-03    Training MSELoss: 1.151453e-03
Epoch 36    Validation MSELoss: 1.065735e-03    Training MSELoss: 1.131263e-03
Epoch 37    Validation MSELoss: 1.042925e-03    Training MSELoss: 1.116313e-03
Epoch 38    Validation MSELoss: 1.032588e-03    Training MSELoss: 1.095797e-03
Epoch 39    Validation MSELoss: 1.024892e-03    Training MSELoss: 1.076738e-03
Epoch 40    Validation MSELoss: 9.959523e-04    Training MSELoss: 1.065996e-03
Epoch 41    Validation MSELoss: 9.863939e-04    Training MSELoss: 1.044948e-03
