Epoch 0    Validation MSELoss: 1.525315e-01    Training MSELoss: 1.623459e-01
Epoch 1    Validation MSELoss: 1.128013e-01    Training MSELoss: 1.229778e-01
Epoch 2    Validation MSELoss: 6.872914e-02    Training MSELoss: 7.920433e-02
Epoch 3    Validation MSELoss: 3.325795e-02    Training MSELoss: 4.097344e-02
Epoch 4    Validation MSELoss: 1.270929e-02    Training MSELoss: 1.666114e-02
Epoch 5    Validation MSELoss: 5.081055e-03    Training MSELoss: 6.340022e-03
Epoch 6    Validation MSELoss: 3.518641e-03    Training MSELoss: 3.813703e-03
Epoch 7    Validation MSELoss: 3.078533e-03    Training MSELoss: 3.217261e-03
Epoch 8    Validation MSELoss: 2.751267e-03    Training MSELoss: 2.883991e-03
Epoch 9    Validation MSELoss: 2.491312e-03    Training MSELoss: 2.597373e-03
Epoch 10    Validation MSELoss: 2.273068e-03    Training MSELoss: 2.387233e-03
Epoch 11    Validation MSELoss: 2.105577e-03    Training MSELoss: 2.199723e-03
Epoch 12    Validation MSELoss: 1.953150e-03    Training MSELoss: 2.053123e-03
Epoch 13    Validation MSELoss: 1.818707e-03    Training MSELoss: 1.913081e-03
Epoch 14    Validation MSELoss: 1.712662e-03    Training MSELoss: 1.801277e-03
Epoch 15    Validation MSELoss: 1.606583e-03    Training MSELoss: 1.697243e-03
Epoch 16    Validation MSELoss: 1.529171e-03    Training MSELoss: 1.603323e-03
Epoch 17    Validation MSELoss: 1.443570e-03    Training MSELoss: 1.516969e-03
Epoch 18    Validation MSELoss: 1.371382e-03    Training MSELoss: 1.449591e-03
Epoch 19    Validation MSELoss: 1.303895e-03    Training MSELoss: 1.388412e-03
Epoch 20    Validation MSELoss: 1.249763e-03    Training MSELoss: 1.322002e-03
Epoch 21    Validation MSELoss: 1.197208e-03    Training MSELoss: 1.264996e-03
Epoch 22    Validation MSELoss: 1.143157e-03    Training MSELoss: 1.218072e-03
Epoch 23    Validation MSELoss: 1.102287e-03    Training MSELoss: 1.180499e-03
Epoch 24    Validation MSELoss: 1.062563e-03    Training MSELoss: 1.138139e-03
Epoch 25    Validation MSELoss: 1.026781e-03    Training MSELoss: 1.095071e-03
Epoch 26    Validation MSELoss: 9.943919e-04    Training MSELoss: 1.070638e-03
Epoch 27    Validation MSELoss: 9.708623e-04    Training MSELoss: 1.040504e-03
Epoch 28    Validation MSELoss: 9.359182e-04    Training MSELoss: 1.007318e-03
