Epoch 0    Validation MSELoss: 1.053768e-02    Training MSELoss: 1.853878e-02
Epoch 1    Validation MSELoss: 1.212506e-02    Training MSELoss: 8.593617e-03
Epoch 2    Validation MSELoss: 9.965778e-03    Training MSELoss: 8.664517e-03
Epoch 3    Validation MSELoss: 5.512794e-03    Training MSELoss: 7.773431e-03
Epoch 4    Validation MSELoss: 5.393485e-03    Training MSELoss: 9.069275e-03
Epoch 5    Validation MSELoss: 5.296732e-03    Training MSELoss: 7.214146e-03
Epoch 6    Validation MSELoss: 6.836868e-03    Training MSELoss: 7.001299e-03
Epoch 7    Validation MSELoss: 3.602243e-03    Training MSELoss: 5.712098e-03
Epoch 8    Validation MSELoss: 4.478754e-03    Training MSELoss: 1.287156e-02
Epoch 9    Validation MSELoss: 4.329770e-03    Training MSELoss: 5.873745e-03
Epoch 10    Validation MSELoss: 2.801220e-03    Training MSELoss: 5.369483e-03
Epoch 11    Validation MSELoss: 2.320117e-03    Training MSELoss: 1.013452e-02
Epoch 12    Validation MSELoss: 3.661994e-03    Training MSELoss: 4.024356e-03
Epoch 13    Validation MSELoss: 1.255994e-03    Training MSELoss: 3.741646e-03
Epoch 14    Validation MSELoss: 1.577876e-03    Training MSELoss: 4.499322e-03
Epoch 15    Validation MSELoss: 1.165318e-03    Training MSELoss: 2.798697e-03
Epoch 16    Validation MSELoss: 1.286634e-03    Training MSELoss: 3.861204e-03
Epoch 17    Validation MSELoss: 4.455590e-04    Training MSELoss: 2.326710e-03
Epoch 18    Validation MSELoss: 2.066581e-04    Training MSELoss: 2.226917e-03
Epoch 19    Validation MSELoss: 2.062199e-04    Training MSELoss: 2.449380e-03
