Epoch 0    Validation MSELoss: 1.620356e-03    Training MSELoss: 2.860028e-03
Epoch 1    Validation MSELoss: 1.036786e-03    Training MSELoss: 7.700995e-04
Epoch 2    Validation MSELoss: 8.175529e-04    Training MSELoss: 3.305689e-02
Epoch 3    Validation MSELoss: 1.161257e-03    Training MSELoss: 2.377108e-03
Epoch 4    Validation MSELoss: 1.657676e-03    Training MSELoss: 3.327987e-03
Epoch 5    Validation MSELoss: 1.352321e-03    Training MSELoss: 3.557800e-03
Epoch 6    Validation MSELoss: 8.639053e-04    Training MSELoss: 2.503847e-03
Epoch 7    Validation MSELoss: 2.649783e-03    Training MSELoss: 1.942056e-03
Epoch 8    Validation MSELoss: 1.486659e-03    Training MSELoss: 1.871148e-03
Epoch 9    Validation MSELoss: 4.021897e-04    Training MSELoss: 1.296056e-03
Epoch 10    Validation MSELoss: 1.189010e-03    Training MSELoss: 9.224521e-04
Epoch 11    Validation MSELoss: 4.406619e-04    Training MSELoss: 8.943334e-04
Epoch 12    Validation MSELoss: 4.179172e-04    Training MSELoss: 4.204026e-04
Epoch 13    Validation MSELoss: 2.564600e-04    Training MSELoss: 2.261401e-02
Epoch 14    Validation MSELoss: 1.526288e-04    Training MSELoss: 1.903524e-04
Epoch 15    Validation MSELoss: 4.770904e-04    Training MSELoss: 3.639486e-04
Epoch 16    Validation MSELoss: 6.284164e-05    Training MSELoss: 1.842391e-01
Epoch 17    Validation MSELoss: 4.395840e-05    Training MSELoss: 4.027816e-05
Epoch 18    Validation MSELoss: 3.670344e-05    Training MSELoss: 3.809614e-04
Epoch 19    Validation MSELoss: 3.453873e-05    Training MSELoss: 6.291195e-03
